age,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,target
45,10,5,11,4,1,0,0,50,0
27,13,4,3,1,1,0,0,45,0
57,10,2,3,5,0,0,0,60,0
44,10,0,11,4,1,0,0,55,1
30,14,2,9,0,1,0,0,44,1
26,10,0,0,1,0,0,0,40,0
28,10,2,0,0,1,0,0,40,1
61,9,2,13,0,1,0,0,40,1
49,9,2,2,0,1,0,0,50,0
33,14,2,9,0,1,15024,0,40,1
50,12,2,6,0,1,0,0,50,1
53,4,2,12,0,1,0,0,99,0
33,9,2,2,0,1,0,0,40,1
22,10,4,0,3,1,0,0,10,0
45,13,0,10,1,1,0,0,40,1
47,9,2,2,0,1,0,0,40,1
52,13,2,9,0,1,0,0,40,1
57,9,6,0,1,0,0,0,36,0
58,9,0,0,4,0,2174,0,40,0
50,14,0,9,1,0,0,0,50,1
33,10,4,0,3,0,0,0,40,0
34,7,2,2,0,1,0,0,40,0
20,10,4,7,3,0,0,0,20,0
37,14,2,10,0,1,7688,0,50,1
57,12,0,0,1,0,0,0,40,0
57,9,2,11,0,1,0,0,48,0
21,12,4,0,3,0,0,0,8,0
40,10,0,11,1,1,0,0,40,0
23,10,5,2,1,1,0,0,40,0
54,9,2,0,0,1,0,0,20,0
38,10,2,3,0,1,0,0,40,1
32,10,2,3,0,1,15024,0,60,1
22,10,4,0,1,0,0,0,40,0
27,9,4,0,1,0,0,0,42,0
42,3,2,7,0,1,0,0,40,0
36,9,4,0,1,0,0,0,47,0
22,9,2,11,0,1,0,0,40,0
40,5,5,6,1,1,0,0,40,0
26,9,2,6,0,1,0,0,45,0
46,9,4,13,1,1,0,0,40,0
28,7,2,2,1,1,0,0,60,1
46,13,4,3,1,1,0,0,45,0
55,9,0,5,1,0,0,0,40,0
76,10,0,0,1,0,0,0,20,0
27,13,4,9,1,1,0,0,60,0
50,9,2,13,0,1,0,0,40,1
75,9,2,2,0,1,0,0,20,0
42,14,2,3,0,1,0,0,40,1
36,14,4,9,1,0,0,0,40,0
51,9,2,10,0,1,0,0,40,0
43,15,2,9,0,1,15024,0,55,1
44,13,2,13,0,1,0,0,40,0
60,3,2,2,0,1,0,0,45,0
47,13,2,9,0,1,0,0,45,1
73,7,2,6,0,1,0,0,15,0
27,9,2,5,0,1,0,0,40,0
50,9,2,2,0,1,15024,0,50,1
35,4,2,2,0,1,0,0,40,0
45,13,2,2,0,1,0,0,40,1
57,9,2,2,0,1,0,0,40,1
34,9,2,2,0,1,0,0,40,0
19,10,4,7,3,0,0,0,16,0
25,9,4,5,3,1,0,0,40,0
39,13,2,9,5,0,0,0,50,1
28,9,2,2,0,1,0,0,40,1
48,14,0,9,4,0,0,0,40,0
38,9,2,2,0,1,0,0,44,0
53,3,2,8,5,0,0,0,10,0
19,9,4,5,1,1,0,0,40,0
41,9,2,0,5,0,0,0,60,0
23,12,4,11,3,0,0,0,36,0
32,9,4,2,1,1,0,0,40,0
35,10,0,6,1,1,0,0,40,0
21,11,4,4,1,0,0,1602,30,0
24,13,4,12,3,1,0,0,40,0
34,9,2,2,0,1,0,0,40,0
29,13,2,9,5,0,0,0,25,1
55,9,6,0,1,0,0,0,40,0
28,9,3,6,3,1,0,0,40,0
46,9,4,2,3,1,0,0,40,0
38,9,2,6,0,1,0,0,40,0
29,10,0,0,1,0,0,0,40,0
35,13,2,2,0,1,0,0,50,1
29,9,4,5,1,1,0,0,40,0
41,16,2,9,0,1,0,0,50,1
40,9,2,2,0,1,0,0,32,0
30,9,0,0,3,0,0,0,40,0
72,7,0,7,1,0,0,0,35,0
17,7,4,5,3,1,0,0,40,0
46,9,2,10,0,1,0,0,70,0
38,13,4,7,1,1,0,0,48,0
36,13,4,9,1,0,0,0,45,0
24,12,4,2,3,1,0,0,40,0
28,9,0,7,4,0,0,0,35,0
28,9,2,6,0,1,0,0,40,0
42,10,2,10,0,1,0,0,40,1
48,13,2,3,0,1,0,0,40,1
37,9,2,2,0,1,0,0,40,0
32,16,4,9,1,1,0,0,40,1
55,10,2,2,0,1,7688,0,40,1
30,10,2,5,0,1,0,0,40,0
68,4,6,6,1,0,0,0,10,0
45,9,0,7,1,0,0,0,30,0
26,9,0,5,3,0,0,0,40,0
22,10,4,3,3,0,0,0,40,0
22,10,4,2,3,1,0,0,40,0
36,10,2,3,0,1,7298,0,40,1
52,4,4,6,1,0,0,0,40,0
68,15,6,9,4,0,0,0,16,0
26,13,2,9,5,0,0,0,40,1
46,9,2,4,0,1,0,1672,50,0
53,14,2,9,0,1,7298,0,40,1
17,7,4,11,3,0,0,0,8,0
29,13,2,9,3,1,0,0,75,0
41,10,2,11,0,1,0,0,50,1
45,10,0,12,1,0,0,0,40,0
57,10,0,3,1,0,0,0,50,1
30,13,2,0,0,1,0,0,30,0
46,9,2,11,0,1,0,0,45,1
45,12,2,5,0,1,0,0,40,0
40,12,2,11,0,1,0,0,52,0
38,9,0,7,4,0,2036,0,20,0
59,4,2,11,0,1,0,0,85,0
36,10,4,2,1,1,0,0,40,0
40,4,4,4,3,1,0,0,40,0
18,6,4,11,2,0,0,0,40,0
63,9,0,11,1,0,0,0,40,0
29,14,4,9,1,0,0,0,80,0
27,13,2,3,5,0,0,0,45,1
47,16,0,9,4,1,0,0,50,1
20,9,4,0,3,1,0,0,40,0
48,12,2,2,0,1,0,0,45,0
29,9,2,0,0,1,0,0,30,0
22,9,4,12,1,0,0,0,40,0
42,12,6,12,4,0,0,0,24,0
36,11,0,2,1,1,0,0,40,0
60,6,0,7,1,0,0,0,40,0
41,9,5,3,1,0,0,0,40,0
43,9,2,11,0,1,0,0,40,1
33,13,2,9,0,1,0,0,38,1
34,4,2,7,5,0,0,0,40,0
32,9,4,13,3,0,0,0,35,0
52,5,6,7,1,0,0,0,25,0
27,12,4,11,1,1,0,0,40,0
60,14,2,9,0,1,0,0,40,1
41,13,2,0,5,0,7688,0,40,1
34,13,4,11,1,1,0,0,62,0
30,9,2,3,0,1,0,0,40,1
35,10,5,7,4,0,0,0,25,0
39,13,0,3,4,0,0,0,40,0
64,10,6,0,1,0,0,0,40,0
17,7,4,4,3,1,0,0,20,0
37,11,2,10,0,1,0,0,40,1
43,9,2,13,0,1,0,0,45,0
30,9,2,9,0,1,0,0,25,0
17,6,4,11,3,0,0,0,12,0
29,9,4,2,1,1,0,0,40,0
24,10,4,0,3,1,0,0,40,0
27,13,4,11,1,1,0,0,50,0
69,13,5,3,1,1,0,0,40,0
30,9,3,0,1,1,0,0,40,0
29,9,2,6,0,1,0,0,40,0
61,4,2,13,0,1,0,1651,40,0
70,4,6,7,4,0,0,0,38,0
32,13,2,12,0,1,0,1902,40,1
27,9,4,2,4,1,9562,0,50,1
27,13,4,7,1,0,0,0,40,0
19,10,4,11,3,0,0,0,25,0
44,14,2,9,0,1,0,0,60,1
36,10,4,0,1,0,0,0,40,0
45,14,2,3,0,1,7298,0,50,1
29,13,4,9,1,0,0,0,60,0
34,13,2,10,0,1,7298,0,54,1
28,13,4,9,2,1,0,0,50,0
34,3,4,5,3,1,0,0,40,0
18,9,4,0,3,0,0,0,20,0
39,10,0,4,4,0,0,0,45,0
34,10,4,5,1,1,0,0,40,0
35,14,0,0,4,0,0,0,41,0
24,9,4,5,3,1,0,0,40,0
41,13,2,11,0,1,0,0,70,0
50,16,2,9,0,1,0,1902,45,1
68,10,0,3,1,1,0,0,30,0
35,7,4,6,1,1,0,0,50,0
47,11,2,5,0,1,0,0,40,0
43,14,0,9,4,0,0,0,40,0
35,9,2,4,0,1,0,0,40,0
34,10,4,3,1,0,0,0,17,0
26,9,4,2,3,1,0,0,40,0
50,10,0,11,1,0,0,0,40,0
22,9,4,2,3,0,0,0,40,0
20,9,4,4,3,1,0,0,40,0
52,9,2,2,0,1,0,0,40,0
71,9,2,10,0,1,0,0,28,0
55,9,0,0,1,0,0,0,40,0
17,7,4,11,3,0,0,0,8,0
36,10,6,9,3,0,0,0,40,0
39,8,2,13,0,1,0,1848,40,1
27,13,4,7,1,1,0,0,40,0
42,9,0,0,4,0,0,0,40,0
22,9,3,11,1,1,0,1719,40,0
57,11,4,2,1,1,0,0,40,1
34,10,4,2,1,1,0,0,28,0
31,14,4,9,1,0,0,0,60,0
24,13,4,11,3,1,0,0,40,0
41,9,4,7,1,1,0,0,60,0
30,10,0,9,1,0,6849,0,40,0
17,7,4,0,3,0,0,0,32,0
26,9,5,11,4,0,0,0,20,0
32,2,4,4,1,1,0,0,50,0
55,6,2,3,0,1,0,0,45,0
19,8,3,7,3,0,0,0,20,0
28,14,0,9,1,0,0,0,50,0
49,15,2,9,0,1,0,0,60,1
23,13,4,3,1,1,0,0,40,0
43,9,2,2,0,1,0,0,40,0
40,10,2,2,0,1,0,0,40,0
41,13,2,9,0,1,0,0,40,1
23,10,4,2,3,1,0,0,40,0
59,9,2,2,0,1,0,1887,40,1
20,9,4,5,3,1,0,0,35,0
21,9,4,2,3,1,0,0,40,0
44,10,2,3,0,1,0,0,50,0
31,13,2,11,0,1,0,0,48,0
50,13,4,2,1,1,4416,0,45,0
54,9,2,6,0,1,0,0,45,1
28,9,2,13,0,1,0,0,50,0
34,9,0,13,1,1,0,0,40,0
46,14,2,3,0,1,0,0,40,1
28,13,2,3,0,1,0,0,60,1
23,9,4,0,3,1,0,2001,40,0
29,13,2,12,0,1,0,0,40,1
35,9,2,2,0,1,0,0,40,0
41,10,2,4,0,1,7688,0,50,1
35,14,2,3,0,1,7688,0,55,1
20,9,2,5,0,1,0,0,40,0
42,14,0,9,1,0,2354,0,16,0
56,4,2,6,5,0,5013,0,45,0
31,13,4,11,3,1,0,0,45,0
23,9,4,12,3,1,0,0,50,0
60,9,4,5,1,1,0,0,40,0
28,10,4,2,3,1,0,0,40,0
32,10,2,13,0,1,0,0,60,1
36,14,4,3,1,0,14084,0,40,1
44,13,2,3,0,1,0,0,60,0
34,10,2,2,0,1,0,0,48,1
27,9,4,11,3,1,0,0,40,0
49,9,0,3,4,1,0,0,50,0
48,9,0,7,4,0,0,0,40,0
47,9,2,2,0,1,0,0,50,1
34,13,2,3,0,1,0,0,65,1
27,12,4,11,1,1,0,0,40,0
24,10,2,2,0,1,0,0,40,0
24,9,0,5,1,1,0,0,30,0
25,10,2,6,0,1,0,0,40,0
36,11,0,11,4,0,0,0,40,0
38,9,2,0,0,1,0,0,45,0
57,3,2,13,0,1,0,0,40,0
24,10,2,4,0,1,0,0,50,1
41,9,2,12,0,1,0,0,40,0
56,11,2,2,0,1,0,0,60,1
19,9,4,0,3,0,0,0,40,0
44,9,4,7,2,1,0,0,32,0
34,11,4,2,1,0,0,0,40,0
25,13,4,3,3,1,0,0,40,0
27,9,2,12,0,1,0,0,40,0
22,9,4,9,1,1,0,0,40,0
59,10,2,2,0,1,0,1887,55,1
34,7,2,13,0,1,0,0,50,0
30,9,2,13,0,1,0,0,65,1
21,10,4,0,1,0,0,0,38,0
24,10,4,5,2,1,0,0,40,0
35,13,2,11,0,1,0,0,50,1
32,11,2,2,0,1,0,0,40,0
45,10,0,0,4,0,0,0,45,0
30,9,4,0,4,0,0,0,40,0
28,13,2,2,0,1,0,0,55,0
28,13,2,11,5,0,0,0,5,0
29,9,4,0,1,0,0,0,44,0
60,10,2,2,0,1,0,0,40,0
28,11,4,11,1,0,0,0,40,0
38,10,0,3,1,0,0,0,40,0
31,9,2,2,0,1,0,0,50,1
28,10,2,7,0,1,0,0,35,1
42,10,2,7,5,0,0,0,23,0
40,5,2,7,5,0,0,0,40,1
24,10,4,7,1,1,0,0,40,0
37,10,2,3,0,1,0,0,60,1
36,9,2,2,0,1,0,0,40,0
39,13,4,3,1,1,0,0,40,0
22,5,3,7,2,1,0,0,35,0
46,10,2,6,0,1,0,1628,40,0
28,13,2,9,0,1,0,0,43,0
34,10,0,0,4,0,0,0,40,0
42,10,0,11,4,0,0,0,43,0
43,9,2,2,0,1,0,0,40,0
35,9,4,11,3,0,0,0,40,0
60,15,2,9,0,1,3781,0,16,0
33,10,4,2,1,1,8614,0,40,1
22,9,2,13,2,1,0,0,80,0
39,11,2,2,0,1,0,0,40,0
33,13,2,3,0,1,5178,0,40,1
39,9,2,2,0,1,0,0,40,0
37,7,2,13,0,1,0,0,45,0
63,4,2,4,0,1,0,0,60,1
46,10,2,3,0,1,7688,0,38,1
48,9,5,6,4,0,0,0,40,0
33,9,4,0,3,0,0,0,40,0
65,10,6,9,1,0,1848,0,20,0
39,9,4,0,3,0,0,0,40,1
43,13,0,3,1,0,0,0,40,1
28,6,2,2,0,1,0,0,40,0
50,9,0,3,1,0,99999,0,35,1
24,13,4,9,1,1,0,0,20,0
48,9,0,13,1,1,0,0,40,0
35,10,4,7,1,1,0,0,40,0
62,9,2,13,0,1,0,0,40,0
42,10,4,3,1,1,0,0,40,0
60,9,2,3,0,1,99999,0,40,1
50,9,2,3,0,1,0,0,50,1
40,15,4,3,1,0,0,0,40,0
39,9,2,2,0,1,0,0,40,0
43,9,0,10,4,0,0,0,40,0
35,9,2,2,0,1,0,0,38,0
39,13,2,3,0,1,0,0,45,1
30,13,2,10,0,1,0,0,40,1
32,10,2,11,0,1,0,0,65,0
18,10,4,0,1,1,0,0,40,0
37,12,4,11,4,0,0,0,40,0
26,13,4,0,3,0,0,0,40,0
51,9,2,2,0,1,0,0,42,0
33,13,2,11,0,1,0,0,45,0
46,13,2,2,0,1,0,0,44,1
40,11,2,3,0,1,0,0,50,1
34,11,2,2,0,1,0,0,48,0
29,9,2,6,0,1,0,0,40,0
47,10,6,7,4,0,0,0,35,0
45,9,3,0,4,0,0,0,30,0
53,9,5,2,1,1,0,0,35,0
52,14,2,3,0,1,0,0,40,0
64,4,2,4,0,1,0,0,40,1
42,14,4,3,1,1,0,0,45,1
44,10,2,12,0,1,0,0,44,1
41,9,2,11,0,1,7298,0,50,1
53,14,2,3,0,1,0,0,43,1
25,9,4,2,1,1,0,0,35,0
20,7,5,7,3,0,0,0,40,0
29,11,4,8,3,0,0,0,40,0
56,9,2,2,0,1,0,0,40,0
45,16,2,9,5,0,0,1977,30,1
56,9,2,11,5,0,0,0,35,0
38,10,2,3,0,1,7298,0,40,1
62,9,2,11,0,1,0,0,40,0
28,13,4,9,1,1,0,0,60,0
31,9,2,11,0,1,3908,0,40,0
24,13,4,11,3,1,0,0,40,0
65,13,2,0,0,1,0,0,34,0
40,9,5,5,1,1,0,0,30,0
31,13,4,9,1,1,0,0,40,0
35,9,0,13,1,1,0,1741,60,0
42,14,2,9,0,1,0,1902,40,1
20,9,4,11,1,0,0,0,30,0
30,10,0,0,1,0,0,0,40,0
25,13,4,3,3,1,0,0,45,0
22,9,4,7,3,1,0,0,40,0
31,10,2,9,5,0,3908,0,40,0
56,10,2,3,0,1,0,0,50,1
51,9,0,7,2,1,0,0,32,0
36,6,2,4,0,1,0,0,60,0
44,10,0,0,1,0,0,1590,40,0
49,14,0,3,4,1,0,1755,45,1
28,9,2,2,0,1,0,0,40,0
57,13,2,9,0,1,7298,0,40,1
33,10,4,11,1,1,0,0,65,0
49,13,2,0,0,1,5178,0,40,1
74,16,4,9,2,0,0,3683,20,1
48,13,2,3,0,1,5013,0,45,0
38,13,2,3,0,1,15024,0,40,1
39,9,4,6,1,0,0,0,40,0
46,13,2,3,0,1,7298,0,65,1
56,13,2,9,0,1,0,0,40,1
27,13,2,3,0,1,0,0,40,1
17,7,4,8,3,0,0,0,40,0
28,5,0,9,1,0,0,0,40,0
42,14,0,0,1,0,0,0,25,0
39,10,5,0,4,0,0,0,40,0
29,9,2,4,0,1,3464,0,40,0
21,10,4,9,3,1,0,0,10,0
36,10,4,0,4,0,0,0,40,0
56,6,6,6,4,0,0,0,40,0
49,3,2,2,0,1,0,0,40,0
47,10,2,11,0,1,0,0,80,0
44,10,5,0,4,0,0,0,40,0
40,2,4,7,1,1,0,0,45,0
43,13,2,3,0,1,15024,0,40,1
62,8,2,4,0,1,0,0,48,0
52,15,2,9,5,0,3103,0,30,1
25,9,4,7,4,0,0,0,40,0
63,14,0,9,1,1,0,0,70,1
51,16,2,9,0,1,0,0,99,0
25,9,4,0,3,0,0,0,40,0
27,9,4,11,1,0,0,0,40,0
48,10,4,0,1,1,0,0,30,0
32,9,2,13,0,1,0,0,40,0
36,10,2,11,0,1,0,0,45,0
30,9,0,2,1,1,0,0,40,0
45,14,0,3,4,0,0,0,40,0
27,9,2,13,0,1,0,0,50,0
41,13,0,7,1,1,0,0,37,0
61,9,2,7,0,1,0,0,40,0
70,13,0,3,4,0,0,0,55,0
55,7,4,6,1,0,0,0,40,0
35,13,4,7,1,0,0,0,45,0
36,11,2,5,0,1,0,0,38,0
29,10,4,12,3,1,0,0,60,0
30,13,2,7,5,0,0,0,40,0
39,13,0,9,4,0,5455,0,60,0
18,9,4,7,3,1,0,0,20,0
28,9,2,13,0,1,0,0,40,0
27,13,2,3,0,1,0,0,45,0
38,9,4,6,1,1,0,0,40,0
33,9,2,2,0,1,0,0,40,0
25,9,2,13,0,1,0,0,40,1
38,7,4,7,3,0,0,0,40,0
23,10,4,4,4,1,0,0,45,0
40,11,0,9,4,1,0,0,40,0
20,10,4,11,3,0,0,0,20,0
41,9,2,6,0,1,0,0,48,0
44,10,5,0,4,0,0,0,38,0
49,13,2,0,0,1,0,0,40,1
22,12,4,0,1,0,0,0,40,0
26,10,4,0,1,0,0,0,40,0
47,12,2,2,0,1,0,0,40,0
48,9,6,7,4,0,0,0,25,0
28,9,4,3,3,1,0,0,40,0
37,10,5,3,1,1,8614,0,55,1
44,13,2,9,0,1,0,0,40,0
53,13,2,0,0,1,7298,0,40,1
36,14,4,3,1,1,0,0,15,0
77,4,2,6,0,1,0,0,30,0
21,9,4,7,3,1,0,0,35,0
24,13,4,0,1,0,0,0,40,0
30,12,4,12,1,0,0,0,40,0
51,11,0,0,4,0,0,0,50,0
22,10,0,11,3,0,0,0,30,0
23,10,4,11,3,1,0,0,25,0
47,16,2,3,0,1,99999,0,50,1
17,8,4,11,3,1,0,0,20,0
48,13,4,7,1,1,0,0,50,1
43,10,2,3,0,1,0,0,40,1
34,8,2,2,0,1,0,0,40,0
19,9,4,0,3,0,0,0,35,0
42,10,4,3,1,0,0,0,40,0
23,13,4,3,3,1,0,0,40,0
61,15,2,9,0,1,0,0,50,1
63,7,2,7,0,1,0,0,30,0
65,9,6,11,4,0,0,0,40,0
37,11,2,0,0,1,7298,0,40,1
41,12,2,12,0,1,0,0,40,1
21,9,0,11,2,0,0,0,40,0
48,13,4,0,4,0,0,0,35,0
51,10,2,11,0,1,0,1887,40,1
43,13,2,11,0,1,0,0,55,0
56,10,2,2,0,1,0,0,60,0
47,9,0,0,1,0,0,0,40,0
26,13,4,0,3,1,0,0,24,0
39,10,2,7,5,0,0,0,24,0
45,10,4,4,3,1,0,0,75,0
49,9,0,7,4,1,0,0,40,0
23,9,4,5,1,1,0,0,30,0
69,9,2,0,0,1,0,0,36,0
41,14,2,3,0,1,0,0,60,1
40,9,5,3,2,1,0,0,40,0
25,9,4,6,1,1,0,0,40,0
52,9,4,5,4,1,0,0,40,0
28,10,4,9,1,0,3325,0,50,0
50,12,2,2,0,1,0,0,40,1
21,11,4,12,3,0,0,0,30,0
48,10,2,11,0,1,0,0,40,1
27,15,2,9,0,1,0,0,42,1
63,9,2,2,0,1,0,0,30,0
47,16,2,9,0,1,0,0,40,1
37,16,4,9,1,1,14084,0,45,1
58,9,0,0,1,0,0,0,40,0
41,10,2,11,0,1,0,0,51,0
67,10,2,11,0,1,0,0,40,0
62,9,2,11,5,0,0,0,48,0
28,10,2,5,0,1,0,0,40,1
26,8,4,5,3,1,0,0,40,0
46,15,2,9,0,1,0,0,65,1
29,9,2,2,0,1,0,0,40,0
39,13,2,2,0,1,0,0,40,1
25,14,4,9,3,0,0,0,35,0
20,10,4,11,1,0,0,0,35,0
21,10,4,0,3,1,0,0,40,0
25,13,4,9,1,1,0,0,50,0
44,15,2,9,0,1,0,0,50,1
37,9,4,0,3,1,0,0,38,0
50,14,2,3,0,1,7298,0,40,1
29,9,5,0,4,0,0,0,40,0
18,10,4,11,3,0,0,0,21,0
32,13,4,3,4,0,0,0,40,0
58,11,0,0,1,0,0,0,60,0
50,9,2,2,0,1,0,0,40,1
29,10,4,7,1,0,0,0,18,0
58,9,2,3,0,1,0,0,60,1
29,10,4,7,3,0,0,0,40,0
36,9,2,13,0,1,0,0,45,1
21,9,4,2,1,1,0,0,35,0
49,9,0,3,4,0,0,0,40,0
60,14,0,9,1,0,0,0,50,0
39,10,2,11,0,1,3103,0,50,1
50,12,2,2,0,1,0,1902,40,1
30,10,4,11,1,0,0,0,48,0
64,9,0,13,4,1,0,0,20,0
29,12,4,9,2,0,0,0,40,0
40,13,2,3,0,1,7298,0,40,1
42,9,2,2,0,1,0,0,50,0
55,9,6,11,4,0,0,0,40,0
43,9,0,13,1,1,0,0,45,0
28,8,4,11,1,1,0,0,40,0
46,12,2,12,0,1,0,0,38,1
34,9,4,6,4,1,0,0,40,0
47,14,2,0,5,0,7688,0,38,1
43,14,4,3,1,0,0,0,40,0
24,10,4,0,3,0,0,0,25,0
21,7,2,2,0,1,0,0,40,0
65,13,2,2,0,1,0,0,40,1
20,10,4,7,1,1,0,0,40,0
31,14,0,0,1,0,0,0,25,0
38,9,2,0,0,1,3464,0,40,0
22,10,4,11,1,1,0,0,40,0
20,10,4,9,1,0,0,0,20,0
44,10,2,11,0,1,0,0,60,0
44,14,2,9,5,0,0,0,40,0
41,16,2,9,0,1,0,0,60,1
38,9,0,2,1,1,0,2205,40,0
21,10,4,7,3,0,0,0,25,0
24,10,3,11,4,0,0,0,30,0
24,14,4,9,1,0,0,0,45,0
28,9,2,0,3,0,0,0,40,0
39,13,4,3,1,0,0,0,35,0
48,10,0,2,1,1,3325,0,40,0
24,9,4,10,1,1,0,0,40,0
50,9,2,9,0,1,0,0,35,1
50,10,2,2,0,1,4064,0,55,0
68,10,2,0,0,1,0,0,40,0
31,14,2,9,0,1,0,0,50,0
22,2,4,2,1,1,0,0,40,0
25,9,3,6,1,1,0,0,40,0
28,10,4,11,1,0,0,0,40,0
17,7,4,0,3,0,0,0,15,0
24,16,4,9,1,0,0,0,99,0
20,6,5,11,1,0,0,0,36,0
45,12,2,0,0,1,0,0,40,1
44,10,3,2,4,0,1506,0,45,0
57,4,2,2,0,1,0,0,40,0
33,13,2,11,0,1,0,1902,55,1
22,10,4,10,3,1,0,0,24,0
41,9,0,7,1,0,0,0,40,0
51,13,2,3,0,1,0,0,40,0
46,13,5,9,4,1,0,0,40,0
52,9,0,6,1,0,0,0,38,0
50,13,2,11,0,1,0,0,40,1
26,13,4,0,3,0,0,0,50,0
17,6,4,11,2,0,0,0,12,0
64,10,2,3,0,1,0,0,40,0
51,9,2,12,0,1,0,0,40,1
28,9,2,9,0,1,0,0,35,0
51,13,0,0,1,0,0,0,40,0
39,13,0,0,1,1,0,1762,40,0
48,10,0,7,4,0,0,0,32,0
44,10,2,7,3,0,0,0,40,1
47,7,2,7,0,1,0,0,40,0
52,9,6,2,3,0,0,0,40,0
58,10,4,0,1,0,0,0,39,0
19,7,4,7,1,0,0,0,40,0
40,13,2,12,0,1,0,0,40,1
23,10,4,0,3,1,0,0,40,0
31,13,2,7,0,1,0,0,40,0
40,12,2,3,0,1,0,0,40,1
48,10,2,11,0,1,0,0,38,1
46,14,0,3,1,0,0,0,50,1
32,9,2,5,5,0,3908,0,40,0
50,9,2,2,0,1,0,0,40,0
18,9,4,6,1,1,0,0,37,0
26,14,4,3,1,0,0,0,30,0
36,13,4,11,1,0,0,0,20,0
26,11,0,11,3,0,594,0,35,0
19,10,4,11,3,0,0,0,15,0
53,12,2,3,0,1,15024,0,40,1
54,10,4,11,1,1,0,0,41,0
29,10,2,0,3,0,0,0,6,0
37,14,4,9,1,0,0,0,38,1
40,11,0,13,1,1,0,0,50,1
36,10,6,0,4,0,0,0,40,0
18,8,4,0,3,0,0,0,30,0
44,7,5,12,1,1,0,0,40,0
36,9,5,7,4,0,0,0,35,0
69,16,2,9,0,1,0,0,50,1
17,8,4,9,3,1,0,0,7,0
38,11,2,2,0,1,0,0,40,1
27,9,4,6,4,1,0,0,40,0
52,12,2,3,0,1,0,0,40,0
24,12,4,11,1,1,0,0,35,0
57,13,2,3,5,0,0,0,40,0
19,6,4,6,3,0,0,0,40,0
38,9,0,2,1,1,0,0,50,0
46,4,3,8,4,0,0,1594,24,0
21,9,2,9,3,1,0,0,40,1
29,10,4,0,1,0,0,0,40,0
26,9,2,4,0,1,0,0,70,0
28,9,5,4,1,1,0,0,55,0
26,10,2,11,5,0,0,0,40,0
49,13,2,7,0,1,0,0,40,0
28,13,2,3,0,1,0,0,55,0
57,10,0,7,1,1,0,0,40,0
60,4,2,13,0,1,0,0,40,0
38,9,2,0,0,1,0,0,42,0
51,9,2,2,0,1,3137,0,60,0
60,10,0,0,1,0,0,0,40,0
37,13,2,3,2,1,3411,0,47,0
44,9,4,2,3,0,0,0,40,0
19,10,4,7,3,0,0,0,25,0
59,14,2,2,5,0,0,0,35,0
50,9,2,7,0,1,0,0,40,0
35,13,2,2,0,1,0,0,40,1
46,10,0,6,4,1,0,0,40,0
18,10,4,11,3,1,0,0,35,0
32,3,2,6,0,1,0,0,40,0
32,11,0,7,4,0,0,0,40,0
39,9,2,2,0,1,0,0,40,1
25,9,4,2,2,0,0,0,40,0
30,14,2,3,0,1,15024,0,60,1
37,13,2,12,0,1,0,1977,40,1
38,10,2,3,0,1,0,0,80,1
36,12,0,7,4,0,0,0,37,0
56,10,2,11,0,1,0,0,40,1
35,13,6,0,1,1,0,0,40,1
56,9,0,0,1,1,0,0,41,0
17,6,4,7,3,1,0,0,14,0
46,14,2,3,0,1,0,1977,45,1
56,9,0,0,1,0,0,0,40,0
61,8,2,2,0,1,0,0,40,0
25,10,2,11,0,1,0,0,43,0
27,9,4,6,4,0,0,0,40,0
50,9,2,4,0,1,0,0,30,0
33,11,2,4,0,1,0,0,62,0
33,11,2,2,0,1,7298,0,40,1
38,10,4,4,4,1,0,0,60,0
51,7,2,6,0,1,0,0,40,0
27,12,4,11,1,1,0,0,42,0
49,14,6,9,4,0,0,0,16,0
26,9,5,6,4,0,0,0,40,0
42,14,2,3,0,1,0,0,60,1
37,13,4,6,1,1,0,1719,32,0
38,10,4,0,3,0,0,0,40,0
48,9,2,7,0,1,0,0,40,1
33,9,2,3,0,1,4386,0,60,0
30,9,4,7,1,1,0,0,40,0
25,13,4,9,1,0,0,0,50,0
50,13,2,11,0,1,0,0,40,1
54,9,2,3,0,1,0,0,36,1
37,7,0,2,1,1,0,0,40,0
59,13,2,11,0,1,15024,0,55,1
17,6,4,11,3,0,0,0,24,0
56,9,6,0,4,0,99999,0,40,1
57,9,0,7,1,1,0,0,38,0
33,6,4,7,3,1,0,0,20,0
41,14,2,2,0,1,0,0,65,0
45,13,6,7,3,0,0,0,40,0
50,9,2,11,0,1,0,0,48,0
18,9,4,11,2,1,0,0,25,0
19,10,4,0,3,0,0,0,20,0
26,10,2,9,5,0,0,0,40,0
41,10,2,9,0,1,0,0,40,1
29,9,4,2,1,1,0,0,50,0
27,10,4,2,1,1,0,0,40,0
35,9,0,0,4,0,0,0,38,0
37,13,4,2,1,1,0,0,90,1
22,7,4,0,1,1,0,0,40,0
25,6,4,8,3,0,0,0,24,0
26,9,2,11,0,1,0,0,50,0
27,9,0,10,3,1,0,0,40,0
26,13,4,0,1,1,6849,0,65,0
51,9,2,2,0,1,0,0,40,0
45,9,2,3,0,1,0,0,40,1
60,9,2,11,0,1,0,0,40,0
35,10,2,3,0,1,0,0,55,1
24,9,4,6,3,1,0,0,40,0
40,9,0,2,3,0,0,0,40,0
44,13,2,9,0,1,0,1977,50,1
65,9,0,3,2,0,1848,0,50,0
